ride_id,driver_name,passenger_name,pickup_city,dropoff_city,fare_amount,ride_distance_km,ride_status,requested_at,completed_at,rating,payment_method
4037,Anita Rai,Bina Ghimire,Kathmandu,Kathmandu,177.78,35.15,cancelled,2024-01-23 02:35:09,,,card
4038,Kabita Lama,Dipesh Oli,Pokhara,Lalitpur,362.48,36.13,completed,2024-12-16 05:01:18,2024-12-16 06:00:00.256047,3.2,esewa
4039,Nisha Bista,Rekha Tiwari,Chitwan,Biratnagar,19.75,40.88,completed,2024-04-02 06:53:23,2024-04-02 07:06:13.076823,4.6,cash
4040,Suresh Magar,Dipesh Oli,Pokhara,Bhaktapur,579.45,13.82,completed,2024-10-24 04:50:18,2024-10-24 05:42:03.964203,3.3,khalti
4041,deepak thapa,Ritu Koirala,Butwal,Kirtipur,433.16,15.47,completed,2024-02-06 12:29:28,2024-02-06 12:35:50.819425,2.6,cash
4042,Ramesh Shrestha,Arun Joshi,Kirtipur,Hetauda,623.39,19.6,no_show,2024-12-19 05:21:53,,,card
4043,Kabita Lama,Rekha Tiwari,Kathmandu,Butwal,16.9,18.3,cancelled,2024-05-27 10:52:56,,,cash
4044,Rajan Pandey,Bina Ghimire,Kathmandu,Chitwan,460.0,16.28,completed,2024-12-21 15:48:01,2024-12-21 16:27:59.895091,3.2,cash
4045,Nisha Bista,Suman Giri,Bhaktapur,Butwal,507.02,15.9,completed,2024-04-10 05:18:20,2024-04-10 06:27:44.423635,3.4,esewa
4046,Bikash Karki,Ritu Koirala,Biratnagar,Chitwan,158.76,30.77,cancelled,2024-07-21 09:08:49,,,cash
4047,Bikash Karki,Sunita KC,Lalitpur,Pokhara,317.95,43.04,cancelled,2024-06-29 11:31:51,,,cash
4048,Rajan Pandey,Suman Giri,Birgunj,Butwal,679.53,39.14,completed,2024-10-07 08:41:57,2024-10-07 09:58:45.977591,2.9,card
4049,Kabita Lama,Bijay Yadav,Lalitpur,Butwal,377.73,28.6,completed,2024-10-29 11:03:59,2024-10-29 11:43:32.384755,2.6,khalti
4050,Sita  Tamang,Rekha Tiwari,Lalitpur,Hetauda,525.54,6.17,cancelled,2024-01-22 15:10:53,,,cash
4051,ramesh shrestha,Ritu Koirala,Pokhara,Butwal,700.05,18.01,cancelled,2024-10-08 05:20:15,,,card
4052,Bikash Karki,Arun Joshi,Bhaktapur,Butwal,260.48,18.26,cancelled,2024-09-11 04:54:54,,,esewa
4053,Sita Tamang,Meena Adhikari,Birgunj,Birgunj,194.83,15.36,cancelled,2024-07-09 14:29:11,,,khalti
4054,Nisha Bista,Meena Adhikari,Hetauda,Chitwan,188.34,31.22,completed,2024-11-04 08:30:31,2024-11-04 09:10:23.587895,4.8,cash
4055,Rajan Pandey,Suman Giri,Biratnagar,Pokhara,642.59,15.41,cancelled,2024-07-16 18:59:50,,,cash
4056,Ramesh Shrestha,Kavya Poudel,Birgunj,Kathmandu,300.0,44.73,completed,2024-12-29 09:27:52,2024-12-29 10:23:52.477016,,cash
4057,Deepak Thapa,Rekha Tiwari,Butwal,Chitwan,550.03,13.69,completed,2024-05-03 19:36:12,2024-05-03 19:53:35.097419,4.7,cash
4058,deepak thapa,Ritu Koirala,Kirtipur,Lalitpur,405.87,23.49,completed,2024-04-17 07:56:57,2024-04-17 08:41:10.955398,4.8,card
4059,Kabita Lama,Niraj Acharya,Birgunj,Butwal,640.7,38.68,completed,2024-01-31 08:13:34,2024-01-31 08:31:41.155954,4.0,cash
4060,Ramesh Shrestha,Nabin Chand,Butwal,Hetauda,201.9,36.03,completed,2024-02-14 16:39:10,2024-02-14 17:02:57.843659,,card
4061,Ramesh Shrestha,Rohan Shah,Chitwan,Kathmandu,541.56,5.03,completed,2024-12-30 15:24:56,2024-12-30 16:23:05.304742,2.6,khalti
4062,Kabita Lama,Pratima Hamal,Bhaktapur,Hetauda,300.0,31.18,cancelled,2024-10-07 00:28:58,,,
4063,Kabita Lama,Bina Ghimire,Biratnagar,Chitwan,491.39,42.17,completed,2024-04-03 03:40:34,2024-04-03 03:52:46.441426,3.2,cash
4064,Kabita Lama,Meena Adhikari,Chitwan,Birgunj,434.95,38.25,no_show,2024-02-24 06:57:01,,,khalti
4065,Suresh Magar,Kavya Poudel,Kirtipur,Biratnagar,402.96,5.43,completed,2024-02-15 03:17:19,2024-02-15 03:27:55.702508,4.9,cash
4066,Rajan Pandey,Bina Ghimire,Kathmandu,Hetauda,81.62,3.29,completed,2024-10-20 02:56:48,2024-10-20 03:25:03.708758,3.9,card
4067,ramesh shrestha,Sabina Dahal,Kirtipur,Butwal,729.02,30.99,completed,2024-11-23 01:31:44,2024-11-23 01:56:26.696600,,khalti
4068,Sita  Tamang,Niraj Acharya,Kathmandu,Lalitpur,373.78,25.14,completed,2024-05-04 14:37:51,2024-05-04 15:40:51.973802,4.3,cash
4069,Sita  Tamang,Pratima Hamal,Kathmandu,Chitwan,594.81,4.53,cancelled,2024-10-30 09:48:27,,,
4070,Bikash Karki,Bijay Yadav,Kirtipur,Butwal,667.55,5.47,completed,2024-01-31 01:12:25,2024-01-31 02:08:24.840312,4.9,cash
4071,Priya Gurung,Prem Basnet,Birgunj,Hetauda,198.21,10.52,cancelled,2024-01-03 22:23:07,,,cash
4072,Nisha Bista,Rohan Shah,Bhaktapur,Hetauda,2490.89,19.92,cancelled,2024-04-21 20:35:42,,,card
4073,Kabita Lama,Kavya Poudel,Chitwan,Kirtipur,601.82,31.89,cancelled,2024-08-17 02:39:33,,,esewa
4074,Kabita Lama,Bijay Yadav,Birgunj,Pokhara,219.6,36.36,cancelled,2024-08-25 02:31:27,,,khalti
4075,Priya Gurung,Dipesh Oli,Kathmandu,Pokhara,100.0,27.75,cancelled,2024-03-16 02:20:26,,,khalti
4076,Nisha Bista,Pratima Hamal,Lalitpur,Chitwan,2294.74,5.58,cancelled,2024-05-07 03:37:52,,,cash
4077,Nisha Bista,Ashok Neupane,Kathmandu,Pokhara,532.44,15.55,completed,2024-01-03 00:56:47,2024-01-03 02:16:04.975176,3.1,cash
4078,Nisha Bista,Rohan Shah,Hetauda,Kirtipur,584.6,7.94,completed,2024-06-18 20:31:33,2024-06-18 21:30:26.780249,2.8,cash
4079,ramesh shrestha,Manish Bajracharya,Bhaktapur,Birgunj,438.44,29.16,completed,2024-03-30 12:16:30,2024-03-30 12:48:10.225272,4.3,card
4080,deepak thapa,Laxmi Shrestha,Biratnagar,Butwal,259.28,34.54,no_show,2024-01-24 04:29:01,,,cash
4081,ramesh shrestha,Meena Adhikari,Pokhara,Kathmandu,212.22,13.02,cancelled,2024-08-21 08:06:32,,,cash
4082,Rajan Pandey,Sanjay Maharjan,Pokhara,Butwal,185.29,22.53,completed,2024-04-05 10:31:23,2024-04-05 10:52:50.098974,4.7,cash
4083,Sita  Tamang,Arun Joshi,Kirtipur,Pokhara,161.63,20.97,completed,2024-07-01 22:03:23,2024-07-01 23:19:22.983364,3.8,card
4084,Anita Rai,Ashok Neupane,Biratnagar,Pokhara,135.04,17.07,completed,2024-08-09 03:42:53,2024-08-09 04:26:02.988421,3.9,esewa
4085,Priya Gurung,Arun Joshi,Bhaktapur,Kirtipur,401.08,29.72,cancelled,2024-07-30 15:02:54,,,
4086,Priya Gurung,Arun Joshi,Pokhara,Butwal,303.53,34.29,cancelled,2024-03-22 19:45:41,,,cash
4087,Suresh Magar,Niraj Acharya,Butwal,Lalitpur,739.6,29.92,completed,2024-08-03 01:53:03,2024-08-03 02:10:31.045916,2.8,cash
4088,Anita Rai,Kavya Poudel,Bhaktapur,Hetauda,627.57,4.57,completed,2024-07-04 22:02:17,2024-07-04 22:16:59.430260,4.3,cash
4089,Deepak Thapa,Rohan Shah,Biratnagar,Bhaktapur,182.53,13.27,completed,2024-01-05 04:20:12,2024-01-05 04:35:10.530200,2.8,cash
4090,Ramesh Shrestha,Suman Giri,Lalitpur,Butwal,572.11,11.0,completed,2024-07-22 09:30:35,2024-07-22 10:58:58.448306,,khalti
4091,Kabita Lama,Sunita KC,Hetauda,Bhaktapur,382.85,40.09,completed,2024-11-28 20:19:37,2024-11-28 21:19:13.693792,4.0,cash
4092,Nisha Bista,Ashok Neupane,Butwal,Lalitpur,206.88,24.9,cancelled,2024-06-10 04:14:14,,,cash
4093,Rajan Pandey,Pratima Hamal,Birgunj,Bhaktapur,240.93,13.15,completed,2024-08-17 13:41:07,2024-08-17 13:46:53.208393,3.2,esewa
4094,Anita Rai,Manish Bajracharya,Hetauda,Lalitpur,198.42,2.74,completed,2024-03-13 13:29:33,2024-03-13 14:27:28.133086,2.9,card
4095,Deepak Thapa,Arun Joshi,Biratnagar,Bhaktapur,362.9,9.26,completed,2024-11-12 06:23:46,2024-11-12 07:43:17.815569,3.4,esewa
4096,Bikash Karki,Dipesh Oli,Pokhara,Butwal,320.55,35.73,completed,2024-06-15 02:41:39,2024-06-15 03:38:31.325824,2.6,card
4097,Sita Tamang,Sabina Dahal,Pokhara,Bhaktapur,277.14,40.48,no_show,2024-07-10 19:31:36,,,esewa
4098,Ramesh Shrestha,Niraj Acharya,Birgunj,Birgunj,768.78,17.85,no_show,2024-05-07 14:08:35,,,card
4099,ramesh shrestha,Sunita KC,Birgunj,Pokhara,316.45,22.32,cancelled,2024-07-04 15:34:41,,,cash
4100,ramesh shrestha,Ritu Koirala,Butwal,Kirtipur,257.66,9.26,completed,2024-11-08 07:31:32,2024-11-08 08:30:54.240999,4.0,card
4101,Kabita Lama,Pratima Hamal,Lalitpur,Butwal,626.43,27.66,completed,2024-02-12 19:11:23,2024-02-12 20:36:22.826318,3.0,khalti
4102,ramesh shrestha,Sunita KC,Hetauda,Birgunj,89.86,5.86,cancelled,2024-04-28 00:56:42,,,khalti
4103,Kabita Lama,Bina Ghimire,Chitwan,Birgunj,542.04,17.48,cancelled,2024-09-04 13:10:37,,,card
4104,Nisha Bista,Rohan Shah,Lalitpur,Biratnagar,445.14,18.75,completed,2024-11-15 02:15:22,2024-11-15 03:13:28.397541,4.6,cash
4105,Anita Rai,Arun Joshi,Kathmandu,Butwal,443.11,9.25,no_show,2024-02-10 11:51:13,,,esewa
4106,Deepak Thapa,Rohan Shah,Kathmandu,Biratnagar,451.3,6.07,completed,2024-02-09 04:36:01,2024-02-09 05:11:52.729103,3.4,cash
4107,Anita Rai,Bina Ghimire,Birgunj,Bhaktapur,695.37,24.83,cancelled,2024-08-23 07:44:18,,,khalti
4108,Suresh Magar,Meena Adhikari,Biratnagar,Kathmandu,724.67,5.91,completed,2024-09-06 05:26:39,2024-09-06 05:35:42.690508,4.7,cash
4109,Anita Rai,Laxmi Shrestha,Hetauda,Pokhara,749.43,9.01,completed,2024-01-12 21:19:17,2024-01-12 22:29:24.020344,2.6,cash
4110,Suresh Magar,Niraj Acharya,Birgunj,Chitwan,312.79,13.38,completed,2024-09-30 12:18:27,2024-09-30 13:47:44.110978,3.5,cash
4111,Anita Rai,Sanjay Maharjan,Hetauda,Biratnagar,760.08,2.91,completed,2024-02-13 01:16:14,2024-02-13 02:10:02.684657,3.3,card
4112,Rajan Pandey,Meena Adhikari,Hetauda,Kathmandu,283.49,37.96,completed,2024-12-29 01:10:11,2024-12-29 02:02:10.971213,4.2,cash
4113,Kabita Lama,Kavya Poudel,Lalitpur,Kathmandu,601.59,19.5,completed,2024-08-22 14:05:16,2024-08-22 14:12:36.796099,4.3,cash
4114,Ramesh Shrestha,Ashok Neupane,Birgunj,Hetauda,227.3,6.14,completed,2024-10-20 22:36:35,2024-10-20 23:44:43.445465,3.0,cash
4115,Rajan Pandey,Bina Ghimire,Butwal,Lalitpur,372.69,14.9,completed,2024-08-19 21:46:03,2024-08-19 21:57:34.933555,2.7,cash
4116,Rajan Pandey,Sanjay Maharjan,Biratnagar,Kirtipur,334.09,39.21,completed,2024-10-16 13:40:45,2024-10-16 15:01:10.028391,,esewa
4117,Anita Rai,Sunita KC,Biratnagar,Bhaktapur,518.92,22.68,completed,2024-12-04 09:56:07,2024-12-04 10:08:17.755314,,card
4118,Rajan Pandey,Meena Adhikari,Biratnagar,Kirtipur,224.91,4.2,completed,2024-09-01 00:27:17,2024-09-01 01:31:20.728931,4.0,khalti
4119,Kabita Lama,Bijay Yadav,Chitwan,Birgunj,451.47,6.37,completed,2024-10-21 15:21:37,2024-10-21 15:29:26.260616,4.2,cash
4120,Kabita Lama,Meena Adhikari,Bhaktapur,Kathmandu,678.35,16.21,no_show,2024-01-20 10:54:39,,,cash
4121,Ramesh Shrestha,Bijay Yadav,Chitwan,Pokhara,443.06,38.85,completed,2024-10-11 07:37:24,2024-10-11 08:49:16.654781,3.7,card
4122,Nisha Bista,Bina Ghimire,Chitwan,Lalitpur,264.06,3.7,completed,2024-06-29 03:45:22,2024-06-29 03:56:56.111532,4.4,esewa
4123,Suresh Magar,Nabin Chand,Butwal,Kathmandu,637.72,7.4,completed,2024-03-10 01:43:22,2024-03-10 02:50:19.391454,3.1,cash
4124,Suresh Magar,Ashok Neupane,Bhaktapur,Lalitpur,300.0,17.93,no_show,2024-09-24 09:13:04,,,cash
4125,Anita Rai,Laxmi Shrestha,Kathmandu,Kirtipur,12.09,19.78,completed,2024-04-08 20:41:11,2024-04-08 20:51:13.183174,4.7,cash
4126,Anita Rai,Rekha Tiwari,Lalitpur,Chitwan,555.7,2.62,cancelled,2024-12-19 03:28:53,,,cash
4127,Sita  Tamang,Manish Bajracharya,Butwal,Bhaktapur,550.92,5.28,completed,2024-03-14 03:29:14,2024-03-14 04:12:22.779978,,card
4128,Nisha Bista,Bijay Yadav,Pokhara,Pokhara,746.97,15.4,completed,2024-08-23 22:26:45,2024-08-23 23:38:11.381854,4.3,esewa
4129,Bikash Karki,Ashok Neupane,Kathmandu,Butwal,296.92,4.72,completed,2024-11-09 07:59:48,2024-11-09 08:41:55.033950,2.9,cash
4130,Sita Tamang,Prem Basnet,Kirtipur,Hetauda,388.73,2.46,cancelled,2024-02-19 22:06:30,,,card
4131,Anita Rai,Kavya Poudel,Lalitpur,Kathmandu,546.59,34.57,completed,2024-03-26 20:41:32,2024-03-26 21:24:48.041048,4.8,cash
4132,Kabita Lama,Ritu Koirala,Birgunj,Kirtipur,519.14,36.55,completed,2024-10-10 10:50:44,2024-10-10 12:10:15.318991,4.5,cash
4133,ramesh shrestha,Sunita KC,Lalitpur,Birgunj,608.44,26.0,no_show,2024-04-08 07:00:50,,,cash
4134,Priya Gurung,Laxmi Shrestha,Pokhara,Hetauda,487.0,21.17,completed,2024-05-21 15:38:02,2024-05-21 16:32:03.522745,3.3,cash
4135,Bikash Karki,Ritu Koirala,Lalitpur,Lalitpur,300.0,10.65,completed,2024-12-12 12:26:12,2024-12-12 13:05:02.056347,4.3,card
4136,Suresh Magar,Pratima Hamal,Kirtipur,Biratnagar,204.49,37.37,cancelled,2024-09-13 18:56:51,,,cash
4137,ramesh shrestha,Ashok Neupane,Hetauda,Lalitpur,493.09,34.44,no_show,2024-01-20 06:08:25,,,cash
4138,Rajan Pandey,Manish Bajracharya,Chitwan,Bhaktapur,211.61,10.68,cancelled,2024-12-29 17:25:34,,,
4139,Kabita Lama,Ashok Neupane,Hetauda,Chitwan,200.0,33.25,completed,2024-10-07 15:34:40,2024-10-07 15:56:37.590207,3.3,cash
4140,Priya Gurung,Niraj Acharya,Biratnagar,Butwal,674.88,22.5,completed,2024-06-21 21:19:09,2024-06-21 21:43:57.178566,3.8,card
4141,Priya Gurung,Rohan Shah,Bhaktapur,Chitwan,365.99,44.64,completed,2024-01-22 13:07:29,2024-01-22 13:23:06.960059,4.2,khalti
4142,Nisha Bista,Ritu Koirala,Kirtipur,Pokhara,469.71,27.92,completed,2024-01-26 22:43:40,2024-01-27 00:11:53.454796,3.4,khalti
4143,Sita  Tamang,Sanjay Maharjan,Butwal,Birgunj,560.22,12.2,completed,2024-01-31 13:53:52,2024-01-31 14:07:27.974103,3.1,card
4144,Kabita Lama,Nabin Chand,Butwal,Hetauda,726.98,21.09,completed,2024-03-22 22:50:13,2024-03-22 23:19:36.053343,4.9,card
4145,Nisha Bista,Nabin Chand,Chitwan,Bhaktapur,536.05,41.89,cancelled,2024-05-24 00:58:41,,,cash
4146,Anita Rai,Ashok Neupane,Hetauda,Bhaktapur,261.49,28.24,completed,2024-01-16 22:40:59,2024-01-16 22:58:09.176227,,cash
4147,Sita Tamang,Pratima Hamal,Hetauda,Kathmandu,212.06,15.12,cancelled,2024-07-07 07:12:50,,,
4148,Ramesh Shrestha,Kavya Poudel,Kirtipur,Pokhara,183.6,11.08,completed,2024-08-19 12:59:50,2024-08-19 13:57:47.707752,2.5,cash
4149,Nisha Bista,Arun Joshi,Kathmandu,Hetauda,523.14,44.13,no_show,2024-10-13 00:41:36,,,cash
4150,Anita Rai,Rohan Shah,Lalitpur,Lalitpur,200.0,30.31,completed,2024-08-29 02:23:26,2024-08-29 03:14:51.175822,3.7,cash
4151,Deepak Thapa,Niraj Acharya,Chitwan,Birgunj,729.82,12.34,completed,2024-07-04 13:43:04,2024-07-04 14:54:02.016649,3.2,khalti
4152,Suresh Magar,Sanjay Maharjan,Biratnagar,Bhaktapur,359.14,11.44,cancelled,2024-12-03 17:38:19,,,cash
4153,Bikash Karki,Arun Joshi,Kirtipur,Lalitpur,522.75,7.48,completed,2024-11-15 11:37:09,2024-11-15 12:09:38.956868,2.6,cash
4154,Suresh Magar,Pratima Hamal,Bhaktapur,Kirtipur,755.87,42.16,completed,2024-09-29 15:24:41,2024-09-29 15:57:59.871515,4.2,cash
4155,Suresh Magar,Bijay Yadav,Birgunj,Bhaktapur,168.39,20.8,cancelled,2024-11-14 00:01:43,,,card
4156,Suresh Magar,Rohan Shah,Pokhara,Pokhara,502.96,28.02,completed,2024-10-01 01:00:38,2024-10-01 01:39:03.244873,4.5,cash
4157,Rajan Pandey,Sabina Dahal,Hetauda,Birgunj,548.5,33.99,completed,2024-03-01 19:00:21,2024-03-01 20:21:39.930241,4.7,esewa
4158,Nisha Bista,Laxmi Shrestha,Hetauda,Birgunj,629.68,27.99,completed,2024-12-03 00:00:15,2024-12-03 00:40:27.041306,3.2,khalti
4159,deepak thapa,Kavya Poudel,Kathmandu,Pokhara,485.87,3.89,completed,2024-07-30 06:30:57,2024-07-30 07:24:38.907604,3.2,cash
4160,Priya Gurung,Rohan Shah,Birgunj,Chitwan,478.19,44.97,completed,2024-03-05 09:00:03,2024-03-05 09:12:55.240150,2.5,cash
4161,Nisha Bista,Sanjay Maharjan,Bhaktapur,Kathmandu,397.39,26.59,cancelled,2024-02-18 05:10:02,,,khalti
4162,Priya Gurung,Suman Giri,Chitwan,Butwal,646.18,13.78,cancelled,2024-09-12 08:22:42,,,cash
4163,Suresh Magar,Sanjay Maharjan,Hetauda,Lalitpur,572.13,3.22,completed,2024-06-11 15:48:53,2024-06-11 16:33:25.163473,2.8,cash
4164,Nisha Bista,Manish Bajracharya,Biratnagar,Kathmandu,237.77,17.78,completed,2024-10-07 09:11:15,2024-10-07 10:28:36.300374,3.2,esewa
4165,Bikash Karki,Ashok Neupane,Bhaktapur,Kirtipur,592.66,35.83,completed,2024-02-02 19:04:52,2024-02-02 19:30:45.745837,3.8,cash
4166,Nisha Bista,Niraj Acharya,Bhaktapur,Chitwan,171.84,33.84,cancelled,2024-04-04 03:35:48,,,
4167,Sita Tamang,Suman Giri,Kathmandu,Hetauda,334.16,36.8,no_show,2024-08-07 17:28:59,,,card
4168,ramesh shrestha,Ashok Neupane,Bhaktapur,Lalitpur,660.03,41.39,completed,2024-12-30 22:55:33,2024-12-30 23:24:37.703333,2.5,card
4169,Kabita Lama,Niraj Acharya,Chitwan,Lalitpur,652.87,19.12,completed,2024-02-21 01:12:32,2024-02-21 01:43:17.259829,2.9,card
4170,Ramesh Shrestha,Bina Ghimire,Butwal,Lalitpur,509.25,31.1,completed,2024-07-20 20:14:51,2024-07-20 21:22:32.265483,3.9,esewa
4171,Sita Tamang,Pratima Hamal,Biratnagar,Biratnagar,788.06,28.99,no_show,2024-05-10 23:08:34,,,esewa
4172,Suresh Magar,Nabin Chand,Kathmandu,Pokhara,139.48,19.99,cancelled,2024-02-25 21:51:45,,,
4173,Deepak Thapa,Sunita KC,Biratnagar,Chitwan,1783.39,42.11,completed,2024-06-15 05:42:09,2024-06-15 07:11:22.559344,3.2,cash
4174,Sita  Tamang,Manish Bajracharya,Chitwan,Lalitpur,424.68,39.29,completed,2024-08-28 11:50:59,2024-08-28 12:42:07.538655,3.5,esewa
4175,Deepak Thapa,Sanjay Maharjan,Hetauda,Pokhara,167.44,26.71,completed,2024-04-12 21:16:45,2024-04-12 21:36:14.488092,3.2,cash
4176,Anita Rai,Kavya Poudel,Chitwan,Butwal,100.0,33.0,completed,2024-06-04 15:53:58,2024-06-04 16:11:44.720091,4.8,cash
4177,Priya Gurung,Arun Joshi,Chitwan,Biratnagar,539.03,20.76,completed,2024-01-11 06:08:17,2024-01-11 06:28:37.270533,4.0,esewa
4178,Deepak Thapa,Dipesh Oli,Biratnagar,Chitwan,349.44,14.38,completed,2024-05-18 03:47:20,2024-05-18 04:59:16.491229,3.3,khalti
4179,Rajan Pandey,Prem Basnet,Pokhara,Lalitpur,506.93,32.66,no_show,2024-05-14 14:07:25,,,cash
4180,Anita Rai,Prem Basnet,Kirtipur,Lalitpur,214.26,9.38,completed,2024-11-27 11:31:55,2024-11-27 12:06:21.854892,3.7,khalti
4181,Rajan Pandey,Niraj Acharya,Chitwan,Kathmandu,754.05,9.07,completed,2024-04-10 14:40:18,2024-04-10 15:02:47.886962,4.6,cash
4182,Kabita Lama,Rohan Shah,Butwal,Chitwan,679.82,30.68,cancelled,2024-05-11 17:50:19,,,card
4183,Suresh Magar,Prem Basnet,Chitwan,Kathmandu,15.52,37.11,completed,2024-09-23 00:38:42,2024-09-23 00:52:59.543568,4.9,esewa
4184,Suresh Magar,Manish Bajracharya,Butwal,Chitwan,17.06,1.57,cancelled,2024-09-26 09:33:12,,,khalti
4185,ramesh shrestha,Bijay Yadav,Kathmandu,Birgunj,488.98,22.92,cancelled,2024-06-16 12:14:57,,,cash
4186,Bikash Karki,Sunita KC,Kirtipur,Hetauda,27.99,28.42,cancelled,2024-11-26 01:14:48,,,cash
4187,Nisha Bista,Pratima Hamal,Biratnagar,Chitwan,473.65,35.43,cancelled,2024-10-23 22:35:54,,,cash
4188,Suresh Magar,Sanjay Maharjan,Kathmandu,Bhaktapur,794.93,9.16,completed,2024-10-24 18:57:18,2024-10-24 19:33:51.250809,4.4,cash
4189,Rajan Pandey,Sanjay Maharjan,Bhaktapur,Birgunj,200.0,27.12,cancelled,2024-02-26 12:44:30,,,cash
4190,Sita  Tamang,Ashok Neupane,Biratnagar,Kirtipur,417.88,15.34,cancelled,2024-10-10 21:57:16,,,
4191,Priya Gurung,Prem Basnet,Pokhara,Biratnagar,1000.0,34.8,no_show,2024-01-16 20:26:33,,,cash
4192,ramesh shrestha,Bijay Yadav,Birgunj,Hetauda,515.93,36.84,completed,2024-10-13 05:57:22,2024-10-13 07:24:29.646498,4.0,cash
4193,Bikash Karki,Nabin Chand,Lalitpur,Butwal,795.63,2.93,completed,2024-08-04 08:28:19,2024-08-04 08:59:16.620425,,cash
4194,ramesh shrestha,Suman Giri,Hetauda,Chitwan,223.08,40.07,no_show,2024-08-31 14:14:46,,,cash
4195,Anita Rai,Ashok Neupane,Lalitpur,Butwal,550.2,32.12,completed,2024-12-15 16:35:43,2024-12-15 17:49:10.049894,4.5,esewa
4196,Bikash Karki,Sunita KC,Bhaktapur,Kathmandu,687.93,5.74,cancelled,2024-06-25 10:13:54,,,cash
4197,Suresh Magar,Rekha Tiwari,Biratnagar,Bhaktapur,602.27,38.21,completed,2024-08-01 05:09:18,2024-08-01 06:16:41.857889,3.2,khalti
4198,Rajan Pandey,Kavya Poudel,Kathmandu,Hetauda,119.84,40.47,completed,2024-08-07 20:00:49,2024-08-07 21:19:31.983716,3.5,khalti
4199,Rajan Pandey,Prem Basnet,Hetauda,Bhaktapur,449.6,27.33,no_show,2024-04-15 17:31:01,,,cash
4200,Priya Gurung,Rohan Shah,Bhaktapur,Hetauda,311.62,6.88,completed,2024-07-27 18:57:20,2024-07-27 19:06:05.724675,3.7,khalti
4201,Kabita Lama,Prem Basnet,Kathmandu,Chitwan,760.1,31.35,no_show,2024-11-25 16:22:25,,,cash
4202,Bikash Karki,Suman Giri,Butwal,Biratnagar,777.34,20.55,cancelled,2024-04-27 09:55:51,,,cash
4203,Rajan Pandey,Manish Bajracharya,Biratnagar,Lalitpur,200.0,30.64,completed,2024-10-18 01:39:06,2024-10-18 01:58:14.067187,4.1,khalti
4204,Sita  Tamang,Sunita KC,Hetauda,Lalitpur,675.18,3.53,completed,2024-05-20 09:40:44,2024-05-20 09:56:56.082895,3.4,khalti
4205,Suresh Magar,Bina Ghimire,Hetauda,Bhaktapur,102.8,14.15,completed,2024-02-22 03:50:33,2024-02-22 04:35:03.250506,,cash
4206,deepak thapa,Sabina Dahal,Birgunj,Biratnagar,2909.98,3.62,completed,2024-05-09 07:38:26,2024-05-09 08:51:54.109953,4.4,cash
4207,Kabita Lama,Rekha Tiwari,Biratnagar,Lalitpur,740.57,4.76,cancelled,2024-10-03 04:09:20,,,cash
4208,Anita Rai,Sabina Dahal,Bhaktapur,Pokhara,231.64,44.61,completed,2024-11-09 17:26:38,2024-11-09 17:54:12.893499,2.7,card
4209,Anita Rai,Arun Joshi,Chitwan,Pokhara,726.67,30.95,completed,2024-03-07 05:42:26,2024-03-07 06:06:59.682847,4.6,esewa
4210,Bikash Karki,Rekha Tiwari,Pokhara,Chitwan,310.53,1.66,cancelled,2024-10-04 09:12:32,,,
4211,Bikash Karki,Arun Joshi,Bhaktapur,Pokhara,760.9,44.08,completed,2024-11-21 00:21:12,2024-11-21 01:36:37.202545,4.2,esewa
4212,Anita Rai,Suman Giri,Pokhara,Butwal,368.26,31.37,completed,2024-04-16 02:27:31,2024-04-16 03:02:44.028404,3.3,khalti
4213,Anita Rai,Rekha Tiwari,Biratnagar,Pokhara,557.64,6.66,completed,2024-07-04 08:23:35,2024-07-04 09:25:16.441067,4.2,cash
4214,Sita  Tamang,Rekha Tiwari,Bhaktapur,Butwal,590.71,27.27,completed,2024-01-23 10:30:07,2024-01-23 11:52:55.629463,3.6,cash
4215,Anita Rai,Manish Bajracharya,Butwal,Kirtipur,619.1,25.88,no_show,2024-06-01 23:12:39,,,cash
4216,Sita Tamang,Sunita KC,Chitwan,Biratnagar,100.0,7.43,no_show,2024-04-17 21:36:13,,,card
4217,Bikash Karki,Rohan Shah,Chitwan,Lalitpur,677.7,29.72,completed,2024-06-04 17:06:53,2024-06-04 17:22:09.517161,3.6,cash
4218,Anita Rai,Suman Giri,Kathmandu,Kirtipur,794.82,6.02,completed,2024-09-04 04:52:34,2024-09-04 05:56:08.949939,3.2,khalti
4219,Sita Tamang,Rohan Shah,Hetauda,Chitwan,114.96,35.6,no_show,2024-12-09 10:12:09,,,khalti
4220,Kabita Lama,Sunita KC,Pokhara,Chitwan,763.3,18.17,completed,2024-05-19 10:06:23,2024-05-19 10:51:43.283918,3.0,khalti
4221,deepak thapa,Niraj Acharya,Bhaktapur,Butwal,659.91,36.34,cancelled,2024-05-27 17:54:07,,,khalti
4222,Rajan Pandey,Kavya Poudel,Birgunj,Chitwan,539.31,36.63,no_show,2024-10-07 23:29:01,,,card
4223,Suresh Magar,Kavya Poudel,Chitwan,Pokhara,495.01,39.58,completed,2024-04-21 12:45:25,2024-04-21 13:05:49.362483,3.1,cash
4224,Suresh Magar,Niraj Acharya,Butwal,Lalitpur,200.0,23.82,no_show,2024-10-30 10:14:35,,,esewa
4225,Sita Tamang,Ashok Neupane,Kathmandu,Hetauda,105.96,28.76,completed,2024-08-06 14:47:40,2024-08-06 15:22:38.725673,4.0,khalti
